,gml_id,quelle_daten,idnr,dgpkey,benennung,belegenheit,belegenheit_detail,gesamtanlagennummer,gesamtanlage,nutz_code,nutzung,bezirk,stadtteil,ortsteil,gemarkung,veroeffentl_amtlicher_anzeiger,herrichtung,verwaltungsvermoegen,aktualitaet,flaeche_ha,stand,geometry
1660,DE.HH.UP_KLEINGARTENANLAGEN_1662,"BUKEA, GEODATENSERVER (ArcSDE)",006381,13760022,714 Rotehaus,Wilmansstraße,Wilmansstraße,0,,60,Dauerkleingarten,Hamburg-Mitte,Wilhelmsburg,137,0,,,Flächen des Bezirks - Gewässer,05.01.2021,0.0,2021-02-16,"MULTIPOLYGON (((565565.759 5928390.539, 565565.173 5928398.159, 565565.803 5928400.737, 565567.7120000001 5928403.523, 565571.496 5928407.362, 565571.0649999999 5928395.845, 565565.759 5928390.539)))"
1661,DE.HH.UP_KLEINGARTENANLAGEN_1673,"BUKEA, GEODATENSERVER (ArcSDE)",003816,22060008,231 Gartenfreunde am Limosenweg,Sumpfweg - Limosenweg,Sumpfweg - Limosenweg,0,,60,Dauerkleingarten,Altona,Lurup,220,0,,,Flächen des Bezirks - Stadtgrün,05.01.2021,1.6,2021-02-16,"MULTIPOLYGON (((557613.148 5940599.225, 557680.515 5940616.514, 557789.23 5940497.748, 557766.6850000001 5940503.807, 557764.768 5940495.499, 557748.791 5940499.972, 557737.926 5940511.155, 557727.3810000001 5940501.569, 557696.704 5940508.917, 557691.272 5940511.154, 557687.438 5940512.432, 557667.9449999999 5940535.759, 557665.5919999999 5940535.759, 557661.554 5940535.759, 557659.637 5940514.989, 557670.821 5940513.711, 557671.843 5940513.143, 557673.697 5940512.113, 557682.964 5940503.805, 557682.35 5940492.133, 557658.081 5940494.337, 557643.471 5940495.685, 557645.17 5940513.985, 557622.528 5940516.5, 557621.054 5940516.663, 557621.656 5940511.203, 557623.16 5940497.558, 557605.5649999999 5940499.182, 557577.992 5940501.726, 557557.161 5940503.649, 557539.812 5940505.249, 557541.514 5940524.645, 557464.147 5940531.476, 557467.211 5940552.318, 557556.637 5940545.143, 557579.203 5940543.333, 557594.059 5940542.141, 557614.314 5940540.517, 557616.6899999999 5940540.326, 557617.746 5940540.241, 557617.751 5940540.241, 557623.186 5940539.804, 557621.787 5940521.094, 557621.791 5940521.093, 557643.086 5940518.849, 557643.09 5940518.848, 557645.113 5940538.046, 557628.098 5940539.411, 557631.599 5940574.917, 557631.868 5940577.642, 557613.148 5940599.225)))"
1662,DE.HH.UP_KLEINGARTENANLAGEN_1674,"BUKEA, GEODATENSERVER (ArcSDE)",003953,51261007,512 Gartengem. Jenfeld,Barsbütteler Straße,Barsbütteler Straße,0,,61,Kleingarten,Wandsbek,Jenfeld,512,0,,,Flächen des Bezirks - Stadtgrün,05.01.2021,0.1,2021-02-16,"MULTIPOLYGON (((576000.8370000001 5936491.672, 576000.838 5936491.669, 576005.593 5936474.998, 576002.909 5936475.166, 575978.042 5936480.054, 575957.85 5936484.518, 575954.025 5936497.059, 575948.499 5936495.571, 575951.687 5936486.005, 575933.621 5936489.193, 575927.882 5936491.106, 575925.331 5936494.082, 575922.856 5936498.416, 575922.839 5936498.445, 575923.644 5936510.178, 576000.8370000001 5936491.672)))"
1663,DE.HH.UP_KLEINGARTENANLAGEN_1648,"BUKEA, GEODATENSERVER (ArcSDE)",003496,13261637,114 Gartenkolonie Billerhude v. 1921,Ausschläger Billdeich,Ausschläger Billdeich,0,,61,Kleingarten,Hamburg-Mitte,Rothenburgsort,132,0,,,Allgemeines Grundvermögen ohne Erbbaurecht,05.01.2021,4.9,2021-02-16,"MULTIPOLYGON (((570264.469 5933430.496, 570262.616 5933424.578, 570260.162 5933418.883, 570257.133 5933413.472, 570253.561 5933408.403, 570249.486 5933403.73, 570244.95 5933399.502, 570240.001 5933395.765, 570234.693 5933392.559, 570203.227 5933375.714, 570201.834 5933377.603, 570195.085 5933390.114, 570191.77 5933388.381, 570198.237 5933376.415, 570199.203 5933373.559, 570063.6090000001 5933300.968, 570062.312 5933302.819, 570056.1899999999 5933314.137, 570052.876 5933312.385, 570058.964 5933301.081, 570059.763 5933298.909, 569933.1459999999 5933231.112, 569927.897 5933240.96, 569927.172 5933242.177, 569926.754 5933242.749, 569926.627 5933242.949, 569926.523 5933243.067, 569926.3370000001 5933243.322, 569925.399 5933244.384, 569925.169 5933244.6, 569925.0649999999 5933244.717, 569924.88 5933244.871, 569924.366 5933245.353, 569923.248 5933246.223, 569921.97 5933247.031, 569921.289 5933247.372, 569921.075 5933247.497, 569920.921 5933247.556, 569920.617 5933247.708, 569919.204 5933248.246, 569918.878 5933248.334, 569918.722 5933248.394, 569918.476 5933248.443, 569917.7439999999 5933248.641, 569916.252 5933248.888, 569914.743 5933248.986, 569913.986 5933248.959, 569913.7340000001 5933248.967, 569913.567 5933248.944, 569913.231 5933248.932, 569911.733 5933248.728, 569911.409 5933248.65, 569911.2389999999 5933248.627, 569910.993 5933248.551, 569910.262 5933248.376, 569908.834 5933247.879, 569907.4620000001 5933247.242, 569906.812 5933246.857, 569906.586 5933246.743, 569906.451 5933246.644, 569906.16 5933246.472, 569904.942 5933245.576, 569904.6899999999 5933245.348, 569904.557 5933245.25, 569904.382 5933245.069, 569903.8199999999 5933244.562, 569902.803 5933243.442, 569901.904 5933242.226, 569901.517 5933241.577, 569901.374 5933241.369, 569901.303 5933241.216, 569901.13 5933240.927, 569900.49 5933239.557, 569900.379 5933239.241, 569900.307 5933239.087, 569900.2389999999 5933238.842, 569899.9889999999 5933238.13, 569899.633 5933236.66, 569895.9620000001 5933236.813, 569895.7340000001 5933231.921, 569896.477 5933231.89, 569899.508 5933231.763, 569899.757 5933230.422, 569899.829 5933230.164, 569899.866 5933229.981, 569899.963 5933229.686, 569900.124 5933229.11, 569900.336 5933228.549, 569900.433 5933228.255, 569900.512 5933228.087, 569900.607 5933227.835, 569901.202 5933226.608, 569906.497 5933216.844, 569827.692 5933174.651, 569810.209 5933185.707, 569806.498 5933188.053, 569766.568 5933208.193, 569763.871 5933210.856, 569762.246 5933215.119, 569761.702 5933220.309, 569761.166 5933243.147, 569762.0159999999 5933248.143, 569764.137 5933251.221, 569770.2929999999 5933255.512, 569865.008 5933304.772, 569870.545 5933293.858, 569859.226 5933286.977, 569871.768 5933263.031, 569890.5429999999 5933272.77, 569880.589 5933294.258, 569885.985 5933297.027, 569879.753 5933312.64, 569923.882 5933336.184, 569977.784 5933364.848, 570021.1459999999 5933387.885, 570022.345 5933385.796, 570035.225 5933392.131, 570033.7879999999 5933394.601, 570062.83 5933410.03, 570099.047 5933429.271, 570130.3959999999 5933444.163, 570139.1679999999 5933426.891, 570156.289 5933435.447, 570148.4179999999 5933452.725, 570159.545 5933458.011, 570179.36 5933465.152, 570196.243 5933469.458, 570213.556 5933472.955, 570227.656 5933474.902, 570239.865 5933476.059, 570264.885 5933477.473, 570271.796 5933477.377, 570265.701 5933436.573, 570264.469 5933430.496)))"
1664,DE.HH.UP_KLEINGARTENANLAGEN_1649,"BUKEA, GEODATENSERVER (ArcSDE)",006329,13161635,122 Gartenbauverein Hamburg-Moorfleet v. 1918,Halskestraße,Halskestraße,0,,61,Kleingarten,Hamburg-Mitte,Billbrook,131,0,,,Allgemeines Grundvermögen ohne Erbbaurecht,05.01.2021,1.4,2021-02-16,"MULTIPOLYGON (((571463.899 5931178.456, 571470.901 5931163.218, 571477.752 5931150.953, 571477.731 5931150.943, 571472.936 5931148.65, 571491.9 5931118.769, 571501.5110000001 5931102.919, 571508.226 5931091.601, 571508.291 5931091.491, 571492.777 5931107.538, 571471.2389999999 5931086.714, 571427.202 5931132.265, 571361.025 5931200.717, 571350.792 5931211.301, 571302.798 5931260.964, 571293.601 5931270.073, 571284.02 5931278.778, 571274.072 5931287.06, 571263.776 5931294.906, 571253.151 5931302.3, 571251.907 5931303.122, 571251.865 5931303.15, 571250.629 5931303.957, 571250.575 5931303.993, 571249.323 5931304.802, 571249.28 5931304.829, 571248.03 5931305.628, 571247.982 5931305.658, 571246.741 5931306.442, 571246.679 5931306.481, 571245.405 5931307.277, 571245.371 5931307.298, 571244.101 5931308.082, 571244.0600000001 5931308.107, 571242.773 5931308.892, 571242.7439999999 5931308.91, 571241.443 5931309.695, 571241.425 5931309.706, 571240.1310000001 5931310.477, 571240.101 5931310.495, 571238.781 5931311.273, 571238.773 5931311.277, 571237.458 5931312.044, 571237.441 5931312.053, 571236.132 5931312.806, 571236.106 5931312.822, 571234.773 5931313.58, 571234.7659999999 5931313.583, 571233.422 5931314.338, 571256.826 5931343.516, 571322.818 5931290.605, 571401.531 5931228.034, 571450.175 5931189.365, 571463.899 5931178.456)))"
1665,DE.HH.UP_KLEINGARTENANLAGEN_1650,"BUKEA, GEODATENSERVER (ArcSDE)",006330,13161635,122 Gartenbauverein Hamburg-Moorfleet v. 1918,Halskestraße,Halskestraße,0,,61,Kleingarten,Hamburg-Mitte,Billbrook,131,0,,,Deutsche Bahn,05.01.2021,0.3,2021-02-16,"MULTIPOLYGON (((571508.291 5931091.491, 571515.922 5931078.603, 571537.802 5931045.362, 571552.204 5931022.924, 571565.499 5931004.641, 571582.117 5930984.696, 571596.5209999999 5930968.63, 571593.427 5930964.763, 571590.406 5930967.285, 571583.081 5930973.618, 571575.867 5930980.079, 571568.768 5930986.665, 571561.785 5930993.374, 571554.92 5931000.203, 571550.992 5931004.22, 571471.246 5931086.707, 571471.2389999999 5931086.714, 571492.777 5931107.538, 571508.291 5931091.491)))"
1666,DE.HH.UP_KLEINGARTENANLAGEN_1651,"BUKEA, GEODATENSERVER (ArcSDE)",006346,13161635,122 Gartenbauverein Hamburg-Moorfleet v. 1918,Halskestraße,Halskestraße,0,,61,Kleingarten,Hamburg-Mitte,Billbrook,131,0,,,BWVI  - Schnellbahnbau,05.01.2021,0.2,2021-02-16,"MULTIPOLYGON (((571463.899 5931178.456, 571450.175 5931189.365, 571401.531 5931228.034, 571322.818 5931290.605, 571256.826 5931343.516, 571261.094 5931348.837, 571441.9080000001 5931206.613, 571458.633 5931193.073, 571459.801 5931189.831, 571463.899 5931178.456)))"
1667,DE.HH.UP_KLEINGARTENANLAGEN_1652,"BUKEA, GEODATENSERVER (ArcSDE)",006416,61161623,605 Hmb. Gartenbauverein Rothenburgsort,Alter Landweg,Alter Landweg,0,,61,Kleingarten,Bergedorf,Billwerder,611,0,,,privat,05.01.2021,1.9,2021-02-16,"MULTIPOLYGON (((573142.12 5930398.449, 573133.6 5930388.451, 573132.123 5930389.248, 573112.422 5930406.348, 573028.254 5930479.403, 573026.5919999999 5930480.241, 573055.741 5930516.024, 573055.7439999999 5930516.022, 573096.853 5930567.17, 573116.125 5930551.784, 573130.779 5930571.161, 573224.856 5930495.496, 573215.542 5930484.511, 573197.04 5930462.584, 573178.449 5930440.752, 573159.675 5930419.063, 573155.998 5930414.746, 573142.12 5930398.449)))"
1668,DE.HH.UP_KLEINGARTENANLAGEN_1653,"BUKEA, GEODATENSERVER (ArcSDE)",006307,61365020,617 Gartengem. Wolfskuhle / 616 Gartenfreunde am Bieberhof / 618 Gartengem. Tatenberg / 620 Gartengem. Am Buller,Tatenberger Deich,Tatenberger Deich,0,,65,Grün an Kleingärten,Bergedorf,Tatenberg,613,0,,,Allgemeines Grundvermögen ohne Erbbaurecht,05.01.2021,1.0,2021-02-16,"MULTIPOLYGON (((572002.3909999999 5927113.827, 571908.6189999999 5927102.261, 571906.486 5927104.918, 571925.572 5927119.501, 571906.2 5927145.331, 571885.726 5927130.779, 571884.993 5927131.692, 571863.969 5927157.881, 571864.787 5927161.861, 571865.502 5927165.338, 571866.013 5927168.348, 571866.924 5927173.712, 571868.083 5927180.541, 571870.7340000001 5927183.165, 571874.767 5927187.109, 571878.907 5927190.664, 571885.182 5927195.547, 571892.572 5927201.149, 571906.76 5927211.516, 571910.9300000001 5927211.515, 571916.0379999999 5927216.169, 571922.0379999999 5927220.84, 571938.46 5927232.526, 571952.949 5927258.382, 571952.149 5927143.589, 572028.901 5927151.939, 572014.0159999999 5927122.552, 572002.3909999999 5927113.827)))"
1669,DE.HH.UP_KLEINGARTENANLAGEN_1654,"BUKEA, GEODATENSERVER (ArcSDE)",006388,61361020,616 Gartenfreunde am Bieberhof,Tatenberger Deich,Tatenberger Deich,0,,61,Kleingarten,Bergedorf,Tatenberg,613,0,,,Allgemeines Grundvermögen ohne Erbbaurecht,05.01.2021,0.1,2021-02-16,"MULTIPOLYGON (((571906.486 5927104.918, 571885.727 5927130.777, 571906.2 5927145.331, 571925.572 5927119.501, 571906.486 5927104.918)))"
1670,DE.HH.UP_KLEINGARTENANLAGEN_1655,"BUKEA, GEODATENSERVER (ArcSDE)",006347,61065022,631 Gartenfreunde Eichbaumsee,Mittlerer Landweg,Mittlerer Landweg,0,,65,Grün an Kleingärten,Bergedorf,Allermöhe,610,0,,,Flächen des Bezirks - Stadtgrün + Allgemeines Grundvermögen ohne Erbbaurecht,05.01.2021,0.2,2021-02-16,"MULTIPOLYGON (((574432.098 5927490.733, 574457.986 5927516.194, 574469.135 5927504.893, 574470.0110000001 5927504.007, 574473.682 5927500.284, 574488.894 5927484.866, 574483.083 5927479.13, 574463 5927459.313, 574432.1 5927490.731, 574432.098 5927490.733)))"
1671,DE.HH.UP_KLEINGARTENANLAGEN_1656,"BUKEA, GEODATENSERVER (ArcSDE)",006419,61060001,,Mittlerer Landweg,Mittlerer Landweg,0,,60,Dauerkleingarten,Bergedorf,Allermöhe,610,0,,,privat,05.01.2021,0.2,2021-02-16,"MULTIPOLYGON (((574635.393 5927790.687, 574650.611 5927785.41, 574668.596 5927778.41, 574682.106 5927772.135, 574681.763 5927771.825, 574673.969 5927764.754, 574660.459 5927752.501, 574661.03 5927751.983, 574661.2560000001 5927751.755, 574661.252 5927751.752, 574645.184 5927737.445, 574654.7120000001 5927755.013, 574602.62 5927772.597, 574609.968 5927794.371, 574628.697 5927791.752, 574635.393 5927790.687)))"
1672,DE.HH.UP_KLEINGARTENANLAGEN_1663,"BUKEA, GEODATENSERVER (ArcSDE)",003323,22165014,204 Kleingärtnerverein Klein-Flottbek,Hatjeweg - Püttkuhl,Hatjeweg - Püttkuhl,0,,65,Grün an Kleingärten,Altona,Osdorf,221,0,,,Flächen des Bezirks - Stadtgrün,05.01.2021,2.1,2021-02-16,"MULTIPOLYGON (((556729.948 5935893.567, 556729.951 5935886.102, 556807.12 5935887.518, 556790.573 5935876.304, 556790.559 5935880.802, 556790.553 5935880.803, 556760.723 5935880.265, 556684.6899999999 5935878.895, 556684.687 5935878.895, 556684.9080000001 5935862.836, 556677.202 5935861.861, 556672.198 5935861.227, 556672.1949999999 5935861.227, 556654.312 5935859.617, 556613.72 5935856.833, 556596.768 5935855.67, 556539.323 5935851.741, 556518.912 5935850.177, 556517.389 5935850.06, 556515.6949999999 5935855.151, 556515.167 5935856.806, 556514.846 5935857.758, 556514.83 5935857.805, 556514.611 5935858.455, 556514.417 5935858.997, 556514.273 5935859.4, 556514.026 5935860.093, 556513.672 5935861.033, 556513.611 5935861.193, 556513.412 5935861.72, 556513.042 5935862.654, 556512.77 5935863.337, 556512.692 5935863.525, 556512.384 5935864.264, 556512.1 5935864.943, 556511.697 5935865.863, 556511.403 5935866.536, 556511.101 5935867.193, 556510.9840000001 5935867.449, 556510.677 5935868.117, 556510.242 5935869.022, 556510.204 5935869.102, 556509.924 5935869.685, 556509.473 5935870.583, 556509.144 5935871.24, 556508.678 5935872.129, 556508.336 5935872.78, 556507.855 5935873.662, 556507.546 5935874.227, 556507.502 5935874.307, 556507.005 5935875.18, 556506.9300000001 5935875.312, 556506.642 5935875.819, 556505.755 5935877.315, 556505.732 5935877.351, 556504.8419999999 5935878.796, 556503.903 5935880.26, 556502.939 5935881.708, 556501.95 5935883.139, 556500.936 5935884.553, 556499.898 5935885.948, 556498.835 5935887.325, 556497.749 5935888.684, 556496.639 5935890.023, 556495.5060000001 5935891.343, 556494.349 5935892.643, 556493.171 5935893.922, 556491.97 5935895.18, 556490.748 5935896.418, 556489.504 5935897.634, 556488.2389999999 5935898.828, 556486.953 5935899.999, 556485.647 5935901.148, 556484.322 5935902.274, 556482.977 5935903.377, 556481.612 5935904.456, 556480.9570000001 5935904.961, 556480.816 5935905.074, 556458.4889999999 5935932.275, 556456.605 5935938.74, 556456.436 5935939.478, 556456.414 5935939.577, 556456.226 5935940.471, 556455.986 5935941.708, 556455.839 5935942.546, 556455.838 5935942.552, 556455.673 5935943.579, 556455.601 5935944.071, 556455.374 5935945.828, 556455.335 5935946.172, 556455.24 5935947.107, 556455.196 5935947.606, 556455.164 5935947.977, 556455.122 5935948.54, 556455.073 5935949.282, 556455.019 5935950.328, 556455.018 5935950.371, 556454.985 5935951.377, 556454.982 5935951.46, 556454.966 5935952.355, 556454.966 5935952.363, 556454.849 5935964.487, 556454.833 5935966.101, 556454.825 5935966.964, 556454.767 5935972.947, 556478.934 5935975.242, 556495.33 5935976.8, 556509.958 5935978.189, 556511.727 5935978.448, 556528.905 5935980.956, 556546.083 5935983.465, 556562.86 5935985.914, 556563.2610000001 5935985.994, 556580.431 5935989.388, 556602.099 5935993.672, 556602.102 5935993.676, 556604.004 5935999.918, 556606.268 5936007.348, 556607.4790000001 5936011.32, 556609.29 5936017.264, 556609.291 5936017.268, 556614.15 5936033.212, 556614.152 5936033.217, 556611.143 5936054.638, 556611.143 5936054.642, 556610.583 5936058.631, 556602.407 5936116.878, 556602.528 5936131.2, 556606.018 5936132.172, 556606.0209999999 5936132.173, 556606.551 5936147.271, 556606.066 5936154.903, 556605.537 5936163.235, 556677.647 5936152.107, 556695.45 5936157.293, 556714.219 5936154.397, 556721.709 5936137.059, 556724.553 5936130.474, 556724.576 5936130.42, 556738.458 5936098.282, 556754.909 5936061.785, 556748.9300000001 5936060.988, 556737.696 5936088.926, 556720.892 5936129.665, 556670.895 5936119.903, 556672.715 5936097.127, 556665.124 5936095.609, 556670.5870000001 5936050.361, 556659.959 5936049.146, 556666.637 5936019.993, 556671.4939999999 5935991.447, 556675.441 5935992.055, 556679.084 5935966.545, 556751.3540000001 5935974.136, 556749.5330000001 5935986.284, 556773.825 5935989.32, 556771.093 5936006.022, 556781.588 5936007.771, 556790.787 5935989.725, 556804.221 5935962.896, 556806.988 5935957.064, 556728.851 5935955.548, 556729.948 5935893.567), (556487.868 5935925.964, 556486.223 5935940.971, 556471.701 5935939.132, 556471.701 5935938.842, 556471.991 5935933.323, 556464.928 5935932.681, 556468.139 5935929.731, 556472.862 5935930.418, 556473.443 5935924.415, 556487.868 5935925.964), (556667.232 5935912.442, 556658.171 5935959.814, 556656.124 5935959.521, 556656.124 5935963.615, 556651.037 5936002.3, 556650.279 5936008.061, 556644.556 5936007.509, 556644.488 5936009.375, 556644.076 5936013.633, 556633.182 5936126.293, 556609.776 5936123.579, 556619.987 5936012.111, 556620.355 5936008.095, 556620.557 5936005.193, 556618.64 5936005.009, 556619.939 5935997.203, 556615.377 5935996.301, 556615.191 5935993.149, 556615.191 5935984.084, 556542.97 5935976.775, 556529.228 5935975.606, 556503.205 5935974.145, 556489.17 5935972.683, 556476.889 5935971.221, 556460.515 5935968.589, 556460.188 5935968.496, 556463.438 5935945.488, 556490.63 5935948.412, 556492.091 5935922.679, 556476.887 5935921.217, 556492.675 5935900.748, 556493.259 5935901.625, 556497.061 5935901.625, 556510.509 5935876.185, 556516.65 5935876.77, 556518.987 5935855.423, 556676.644 5935870.67, 556673.9570000001 5935913.027, 556667.232 5935912.442)))"
1673,DE.HH.UP_KLEINGARTENANLAGEN_1664,"BUKEA, GEODATENSERVER (ArcSDE)",003439,31761605,313 Waldwinkel,Deelwisch,Deelwisch,0,,61,Kleingarten,Eimsbüttel,Lokstedt,317,0,,,Allgemeines Grundvermögen ohne Erbbaurecht,05.01.2021,0.5,2021-02-16,"MULTIPOLYGON (((562034.044 5940127.249, 562024.861 5940167.546, 562026.035 5940167.855, 562100.564 5940187.159, 562101.576 5940183.35, 562112.338 5940146.997, 562116.1360000001 5940134.934, 562120.012 5940122.98, 562124.758 5940109.016, 562034.044 5940127.249)))"
1674,DE.HH.UP_KLEINGARTENANLAGEN_1665,"BUKEA, GEODATENSERVER (ArcSDE)",003447,31861621,312 Gartenfreunde Tiefenstaken,Brookkampsweg,Brookkampsweg,0,,61,Kleingarten,Eimsbüttel,Niendorf,318,0,,,privat,05.01.2021,4.3,2021-02-16,"MULTIPOLYGON (((564212.5110000001 5942298.991, 564202.308 5942252.083, 564188.6189999999 5942255.079, 564168.577 5942146.981, 564137.116 5942116.551, 564133.611 5942113.562, 564129.763 5942111.032, 564125.629 5942108.999, 564121.276 5942107.496, 564116.769 5942106.544, 564084.488 5942101.811, 564078.42 5942100.535, 564069.637 5942107.966, 564058.2439999999 5942118.911, 564052.953 5942123.997, 564041.992 5942134.378, 564038.373 5942135.905, 564029.642 5942139.587, 564020.624 5942147.54, 564014.036 5942150.991, 564009.855 5942153.182, 564006.7879999999 5942155.754, 563992.253 5942163.868, 563991.379 5942166.03, 563988.4179999999 5942178.342, 563985.687 5942189.699, 563981.362 5942207.665, 563976.819 5942226.57, 563972.3050000001 5942245.367, 563968.044 5942263.112, 563963.9790000001 5942280.048, 563960.157 5942295.948, 563956.34 5942311.82, 563956.013 5942313.181, 563952.294 5942328.719, 563962.9449999999 5942353.358, 564197.372 5942302.283, 564212.5110000001 5942298.991)))"
1675,DE.HH.UP_KLEINGARTENANLAGEN_1666,"BUKEA, GEODATENSERVER (ArcSDE)",005599,61161623,605 Hmb. Gartenbauverein Rothenburgsort,Alter Landweg,Alter Landweg,0,,61,Kleingarten,Bergedorf,Billwerder,611,0,,,Allgemeines Grundvermögen ohne Erbbaurecht,05.01.2021,5.3,2021-02-16,"MULTIPOLYGON (((573026.5919999999 5930480.241, 573028.254 5930479.403, 573112.422 5930406.348, 573132.123 5930389.248, 573133.6 5930388.451, 573142.12 5930398.449, 573142.706 5930397.949, 573151.083 5930390.802, 573152.499 5930389.594, 573199.38 5930349.595, 573247.662 5930407.156, 573302.671 5930471.574, 573306.595 5930468.196, 573310.066 5930464.093, 573347.679 5930422.768, 573356.575 5930413.359, 573332.796 5930384.762, 573289.8860000001 5930333.733, 573287.993 5930331.48, 573267.284 5930306.854, 573227.813 5930260.468, 573189.159 5930215.83, 573188.251 5930214.788, 573170.385 5930232.183, 573128.683 5930264.779, 573108.298 5930279.184, 573065.504 5930307.982, 573037.36 5930328.048, 573018.017 5930343.53, 573005.711 5930354.063, 572990.321 5930367.645, 572969.073 5930387.52, 572940.078 5930412.222, 572901.096 5930447.825, 572935.969 5930490.365, 572932.4 5930492.904, 572961.682 5930537.237, 573007.899 5930496.654, 573026.5919999999 5930480.241)))"
1676,DE.HH.UP_KLEINGARTENANLAGEN_1671,"BUKEA, GEODATENSERVER (ArcSDE)",003673,40760628,404 Gartenbauverein Alsterdorf,Hindenburgstraße,Hindenburgstraße,0,,61,Kleingarten,Hamburg-Nord,Alsterdorf,407,0,,,Allgemeines Grundvermögen ohne Erbbaurecht,05.01.2021,1.1,2021-02-16,"MULTIPOLYGON (((567162.41 5940359.702, 567164.204 5940360.585, 567176.487 5940366.634, 567201.054 5940378.731, 567213.338 5940384.779, 567225.621 5940390.828, 567237.904 5940396.876, 567250.188 5940402.925, 567262.471 5940408.974, 567275.046 5940415.161, 567287.9620000001 5940421.516, 567301.415 5940428.138, 567297.987 5940455.585, 567320.7830000001 5940458.425, 567324.2120000001 5940448.928, 567337.313 5940445.432, 567327.656 5940441.206, 567339.48 5940418.677, 567339.554 5940418.537, 567317.3149999999 5940404.499, 567293.068 5940390.732, 567055.257 5940276.598, 566996.33 5940251.506, 566993.63 5940276.616, 567027.273 5940293.176, 567039.558 5940299.223, 567051.845 5940305.271, 567064.1310000001 5940311.318, 567076.417 5940317.365, 567088.702 5940323.413, 567100.988 5940329.46, 567113.274 5940335.51, 567125.5600000001 5940341.557, 567137.843 5940347.605, 567150.127 5940353.654, 567162.41 5940359.702)))"
1677,DE.HH.UP_KLEINGARTENANLAGEN_1672,"BUKEA, GEODATENSERVER (ArcSDE)",003737,40660605,430 Eppendorf von 1904,Weg beim Jäger,Weg beim Jäger,0,,60,Dauerkleingarten,Hamburg-Nord,Groß Borstel,406,0,,,Allgemeines Grundvermögen ohne Erbbaurecht,05.01.2021,8.8,2021-02-16,"MULTIPOLYGON (((565795.988 5941247.912, 565765.298 5941239.585, 565737.75 5941234.666, 565681.67 5941231.557, 565646.99 5941229.028, 565631.045 5941221.839, 565597.4669999999 5941209.6, 565566.123 5941205.86, 565549.738 5941203.282, 565516.424 5941194.821, 565516.377 5941194.809, 565515.568 5941195.049, 565293.887 5941261.901, 565330.9 5941298.78, 565348.228 5941316.05, 565360.96 5941328.292, 565374.116 5941340.078, 565387.6800000001 5941351.391, 565401.635 5941362.218, 565415.964 5941372.546, 565596.103 5941497.557, 565608.272 5941506.451, 565619.997 5941515.921, 565631.251 5941525.948, 565632.309 5941526.942, 565633.474 5941528.043, 565695.0820000001 5941434.268, 565697.276 5941435.639, 565795.988 5941247.912)))"
